Ville,Temperature
Prépotin,3.16
Prépotin,3.17
Casseuil,8.08
Casseuil,8.07
Prigonrieux,2.56
Prigonrieux,2.56
Saint-Martial-Entraygues,4.42
Saint-Martial-Entraygues,3.28
Cubjac-Auvézère-Val d'Ans,4.87
Cubjac,4.85
Les Bougerolles,-2.68
Doazon,2.49
Doazon,2.49
Puysserampion,5.91
Puysserampion,5.79
Lugos,1.37
Lugos,1.37
Janville,5.6
Janville,5.43
Val de Virvée,4.34
Aubie,4.32
Civrac-de-Blaye,4.12
Civrac-de-Blaye,4.12
Mirat,-2.07
Vourzac,-2.9
Saint-Julien-Beychevelle,4.08
Saint-Julien-Beychevelle,4.08
Lacapelle-Biron,4.56
Lacapelle-Biron,4.57
Beychevelle,4.03
Aillas,7.52
Aillas,7.81
Lahosse,2.9
Lahosse,2.83
Couleuvre,0.15
Couleuvre,0.07
Vacognes-Neuilly,4.63
Vacognes-Neuilly,4.51
Ranville,5.51
Ranville,5.52
Sergenon,1.82
Sergenon,1.77
Neschers,-1.97
Neschers,-1.67
Bougarber,3.13
Bougarber,3.13
Orègue,4.5
Orègue,4.53
Saint-Vincent,1.26
Saint-Vincent,1.26
Nolhac,-2.65
Lescheraines,-3.74
Lescheraines,-3.17
Laruscade,4.1
Laruscade,4.1
Commensacq,2.55
Commensacq,2.6
Verneix,-1.07
Verneix,-1.06
Reignac,3.84
Reignac,3.79
Pujols,5.36
Pujols,5.57
Saint-Martin-d'Arberoue,6.23
Saint-Martin-d'Arberoue,4.74
Isturits,5.95
Isturits,6.23
Sassy,5.1
Sassy,5.12
Ydes,3.19
Ydes,2.95
Parisot,2.07
Onard,3.51
Onard,3.49
Habas,2.18
Habas,2.07
Lussas-et-Nontronneau,2.38
Lussas-et-Nontronneau,2.42
Bellenaves,-1.45
Bellenaves,-1.45
Les Chers,-3.57
Le Mesnil-Auzouf,3.7
Le Mesnil-Auzouf,3.7
Saint-Denis-de-Pile,4.32
Saint-Denis-de-Pile,4.32
Pompignac,3.57
Pompignac,3.5
Lanne,4.97
Dunières,-2.73
Dunières,-2.53
La Brulardière,4.23
Saint-Laurent-Médoc,3.98
Saint-Laurent-Médoc,3.99
Boos,3.51
Boos,3.56
La Forêt,-4.24
Avèze,-4.16
Avèze,-4.16
Zicavo,2.53
Zicavo,3.38
Craponne-sur-Arzon,-3.52
Craponne-sur-Arzon,-3.52
Lendresse,3.11
Chastel,-0.19
Chastel,-0.17
Sauzet,-0.81
Ladignat,-3.49
Saint-Martin-de-Sescas,7.93
Saint-Martin-de-Sescas,7.88
Saint-Romain-de-Vignague,5.96
Cerzat,0.25
Cerzat,-2.97
Le Boucheix,-5.55
Auliac,-0.8
Anliac,-4.98
Laqueuille,-5.53
Laqueuille,-5.53
Mazelgirard,-3.76
Montignat,-3.68
Rascoupet,-1.6
Bressouleille,-5.98
La Fresnaie-Fayel,1.78
La Fresnaie-Fayel,1.98
Mont-Ormel,3.01
Mont-Ormel,3.08
Seulline,4.35
Saint-Georges-d'Aunay,4.42
Percy-en-Auge,5.43
Percy-en-Auge,5.43
Vendes,4.83
Vendes,4.8
Marnefer,2.65
Avenay,5.01
Avenay,5.01
Montmartin-sur-Mer,8.08
Montmartin-sur-Mer,8.04
Chicheboville,5.44
Chicheboville,5.41
Saline,5.43
Troarn,5.41
Monnai,2.46
Monnai,2.46
La Forêt-Auvray,4.79
La Forêt-Auvray,4.1
Hottot-les-Bagues,4.75
Hottot-les-Bagues,4.67
Le Mesnil-Patry,4.97
Le Mesnil-Patry,4.95
Taupont,4.91
Taupont,4.87
Cazaugitat,5.09
Cazaugitat,5.26
Sauvelade,2.47
Sauvelade,2.47
Cauneille,4.03
Cauneille,4.2
Charnat,-0.48
Charnat,-0.51
Saint-Georges-de-Longuepierre,3.05
Saint-Georges-de-Longuepierre,3.05
Gère-Bélesten,1.32
Gère-Belesten,1.32
La Garde,2.65
Garos,2.46
Garos,2.46
Tosse,7.56
Tosse,7.58
Merrein,7.0
Ramous,2.68
Ramous,2.53
Botmel,6.14
Les Chéris,5.14
Les Chéris,5.18
Mugron,2.88
Mugron,2.89
Salagnac,3.13
Salagnac,3.29
Lac Nègre,3.51
Ennezat,-0.93
Ennezat,-0.95
Lavoûte-sur-Loire,-1.29
Lavoûte-sur-Loire,-1.4
Champeaux-sur-Sarthe,4.58
Champeaux-sur-Sarthe,4.47
Carcans,3.5
Carcans,3.49
Ainay-le-Château,0.48
Ainay-le-Château,0.55
Piets-Plasence-Moustrou,2.65
Piets-Plasence-Moustrou,2.65
Savignac-de-Duras,4.71
Savignac-de-Duras,4.66
Vieux-Boucau-les-Bains,7.73
Vieux-Boucau-les-Bains,6.4
Gourdièges,-0.91
Gourdièges,-0.84
Les Clairs,-2.24
Nades,-3.66
Nades,-3.36
Voutezac,3.27
Voutezac,2.79
Olloix,-4.09
Olloix,-4.27
Le Vaulmier,1.08
Le Vaulmier,-1.87
Gouze,3.08
La Sauve,3.93
La Sauve,3.78
Les Istres-et-Bury,3.72
Les Istres-et-Bury,3.7
Chalignat,-1.22
Lamothe-Montravel,2.89
Lamothe-Montravel,2.89
Saint-Étienne-de-Lugdarès,-4.69
Saint-Étienne-de-Lugdarès,-4.76
Montpezat-de-Quercy,7.17
Montpezat-de-Quercy,7.17
Saint-Jean-de-Lier,3.56
Saint-Jean-de-Lier,3.56
Baupte,8.78
Baupte,8.71
Victot-Pontfol,5.41
Victot-Pontfol,5.42
Besneville,8.54
Besneville,8.59
Saint-Pierre-la-Rivière,2.82
Saint-Pierre-la-Rivière,2.3
Denneville,8.28
Denneville,8.44
Le Port,5.55
Saignes,2.77
Saignes,2.77
Razac-de-Saussignac,2.82
Razac-de-Saussignac,2.78
Feuguerolles-sur-Seulles,4.84
Périers-en-Auge,5.67
Périers-en-Auge,5.62
Gousse,3.42
Gousse,3.53
Grazac,-2.72
Le Brous,1.66
Lit-et-Mixe,4.91
Lit-et-Mixe,4.94
Lignan-de-Bazas,7.08
Lignan-de-Bazas,7.08
Lot,4.5
Arrondissement de Figeac,3.21
Livernon,4.04
Livernon,3.98
Arbus,3.3
Arbus,3.3
Escos,4.0
Escos,3.89
Jatxou,6.44
Jatxou,6.19
Sare,7.12
Sare,7.07
Tarnos,7.11
Lahillade,7.13
Baliros,2.79
Baliros,2.79
Limendous,2.04
Limendous,2.04
Andoins,2.42
Andoins,2.42
Gurs,2.64
Gurs,2.63
Saint-Étienne-de-Baïgorry,4.48
Saint-Étienne-de-Baïgorry,5.25
Recoleine,-4.99
Le Triadoux,-4.0
Ludon-Médoc,3.97
Ludon-Médoc,3.92
Arengosse,3.14
Arengosse,3.2
Vic-le-Comte,-2.16
Vic-le-Comte,-2.01
Les Léris,-0.52
Védrenne,2.25
Saint-Maurice-de-Roche,-3.27
Sapchat,-0.01
Almenêches,4.29
Almenêches,4.32
Morsains,3.35
Morsains,3.26
Saint-Germain-Lembron,-1.84
Saint-Germain-Lembron,-1.58
Chemilly,0.41
Chemilly,0.29
Échabrac,-2.94
Theneuille,-1.07
Theneuille,-1.16
Bénéjacq,2.68
Bénéjacq,2.68
Léguillac-de-l'Auche,4.27
Léguillac-de-lAuche,3.92
Denicé,1.17
Subligny,4.73
Subligny,4.7
Échourgnac,3.13
Échourgnac,3.13
Gannay-sur-Loire,0.63
Gannay-sur-Loire,0.6
La Courteix,-4.16
Chalouze,-2.77
La Tour-d'Auvergne,-5.26
La Tour-dAuvergne,-5.23
Bogon,-5.58
Lasse,4.7
Lasse,4.87
Paulhac,-1.17
Paulhac,-1.17
Le Mont,-3.69
Lavaudieu,-2.01
Lavaudieu,-2.0
Berbezit,-3.58
Berbezit,-3.61
Mirefleurs,-2.16
Mirefleurs,-1.53
Taxat,-1.0
Montuzet,3.8
Captieux,6.14
Captieux,6.15
Guîtres,4.4
Guîtres,4.4
Azérat,-1.87
Azérat,-1.84
Boisseuilh,3.44
Boisseuilh,3.39
Commeaux,4.27
Commeaux,4.25
Cormolain,4.78
Cormolain,4.81
Bar-sur-Aube,3.67
Tavant,4.14
Tavant,4.33
Saint-Côme-du-Mont,8.52
Saint-Côme-du-Mont,8.54
Angle Bas,-4.72
Les Boudignons,-3.52
Terjat,-2.78
Terjat,-2.78
Thiézac,0.47
Thiézac,0.47
Malvières,-3.79
Malvières,-3.6
Beauregard-l'Évêque,-1.31
Beauregard-l'Évêque,-1.29
Lugarde,-0.51
Lugarde,-0.51
Sauternes,6.24
Sauternes,6.18
Gaas,3.67
Gaas,3.59
Orsanco,4.03
Orsanco,3.69
Came,4.82
Came,4.48
Banos,2.64
Banos,2.52
Marsac-en-Livradois,-0.93
Marsac-en-Livradois,-0.95
La Francherie,6.1
Saint-Cyprien,2.97
Saint-Cyprien,2.97
Saint-Loubès,3.91
Saint-Loubès,3.91
Montcaret,3.14
Montcaret,3.14
La Bachellerie,3.77
La Bachellerie,3.77
Beaugas,5.55
Beaugas,5.43
Chassaignes,3.72
Chassaignes,3.72
Ouville-la-Bien-Tournée,5.18
Ouville-la-Bien-Tournée,5.19
Omonville-la-Rogue,8.47
Omonville-la-Rogue,8.8
La Piloisière,4.81
Les Moitiers-en-Bauptois,8.78
Les Moitiers-en-Bauptois,8.7
Hotot-en-Auge,5.53
Hotot-en-Auge,5.53
Grimbosq,4.95
Grimbosq,4.88
Arrondissement de Dieppe,4.93
Forges-les-Eaux,5.2
Forges-les-Eaux,5.11
Dallet,-0.97
Dallet,-0.97
Mouret,-0.74
Rieu-de-Pey,3.16
Médrac,3.86
Arrondissement de Die,-2.13
Saint-Dizier-en-Diois,-3.18
Saint-Dizier-en-Diois,-3.11
Lapèze,3.95
Biniville,8.65
Biniville,8.68
Sainte-Mère-Église,8.67
Sainte-Mère-Église,8.7
Saint-Hilaire-Petitville,8.61
Saint-Hilaire-Petitville,8.38
Liesville-sur-Douve,8.83
Liesville-sur-Douve,8.83
La Pinolie,3.88
Vialette,-2.75
Soulaucourt-sur-Mouzon,2.88
Soulaucourt-sur-Mouzon,2.96
Le Château-d'Almenêches,4.32
Le Château-d'Almenêches,4.25
Barinque,2.69
Barinque,2.69
Clairavaux,-5.02
Clairavaux,-5.02
Grand Veau,0.19
Marsin,-0.67
Sambuco,1.95
Saint-Germain-des-Fossés,0.13
Saint-Germain-des-Fossés,0.21
Chauriat,-1.62
Chauriat,-1.49
Cherveix-Cubas,4.26
Cherveix-Cubas,4.35
Saint-Pourçain-sur-Besbre,0.29
Saint-Pourçain-sur-Besbre,0.21
Clécy,5.06
Clécy,5.01
Anould,1.19
Anould,1.15
Château-Arnoux-Saint-Auban,3.37
Château-Arnoux-Saint-Auban,3.37
Lahayville,3.34
Lahayville,3.4
Chadrat,-2.95
Vorey,-1.53
Vorey,-0.99
Boisseyres,-2.95
Aubiat,-2.17
Arrondissement de Saint-Jean-de-Maurienne,-9.05
Aussois,-3.68
Aussois,-3.29
Sentzich,4.15
Sanguinet,1.2
Sanguinet,1.21
Le Got,2.64
Blainville-sur-Mer,8.25
Blainville-sur-Mer,8.25
Vals-les-Bains,1.01
Vals-les-Bains,1.08
Châtel-de-Neuvre,0.37
Châtel-de-Neuvre,0.16
Brugerolles,-2.78
Pailherols,-0.62
Pailherols,-0.62
Atur,3.93
Atur,3.58
Brach,3.51
Brach,3.48
Béganne,4.51
Béganne,4.43
Vassel,-0.99
Vassel,-1.02
Magescq,4.95
Magescq,4.95
Lados,7.54
Lados,7.47
Antezant-la-Chapelle,2.96
Antezant-la-Chapelle,2.96
Les Houssats,2.52
Casteide-Cami,2.67
Casteide-Cami,2.67
Saint-Thomas-de-Conac,3.17
Saint-Thomas-de-Conac,3.17
Puymangou,3.7
Puymangou,3.7
Montazeau,3.07
Montazeau,3.07
Saint-Ciers-sur-Gironde,3.78
Saint-Ciers-sur-Gironde,3.83
Saint-Ferréol-des-Côtes,-1.34
Saint-Ferréol-des-Côtes,-2.12
Gravoins,-0.83
Courtils,5.45
Courtils,5.32
Garein,2.68
Garein,2.7
Chaumont,-1.52
Négrondes,5.55
Négrondes,5.57
Clermont-d'Excideuil,3.56
Clermont-d'Excideuil,3.54
Cléguérec,5.29
Cléguérec,5.19
Hours,2.31
Hours,2.31
Saint-Pierre-Langers,5.21
Saint-Pierre-Langers,5.15
Liournat,-5.43
Fargues-sur-Ourbise,6.07
Fargues-sur-Ourbise,6.11
La Trinité-des-Laitiers,1.66
La Trinité-des-Laitiers,1.61
Arrondissement de Nyons,-0.28
Villebois-les-Pins,-2.55
Villebois-les-Pins,-1.96
Isseuges,-3.66
Saint-Didier-en-Velay,-2.7
Saint-Didier-en-Velay,-2.89
Conteville,5.23
Conteville,5.25
Luglon,2.8
Luglon,2.8
Gaillan-en-Médoc,4.18
Gaillan-en-Médoc,4.14
Espinassolles,-0.11
Céaux,5.35
Céaux,5.26
Aurières,-5.34
Aurières,-5.3
Origny-le-Butin,5.17
Origny-le-Butin,5.08
Soulles,4.72
Soulles,4.77
Lessard-et-le-Chêne,4.78
Lessard-et-le-Chêne,4.38
Notre-Dame-du-Touchet,5.92
Notre-Dame-du-Touchet,5.89
Cauville,3.82
Cauville,3.97
Le Plessis-Grimoult,3.44
Le Plessis-Grimoult,3.62
Les Pradeaux,-4.91
Saint-Front-sur-Nizonne,2.75
Saint-Front-sur-Nizonne,6.43
Miossens-Lanusse,2.59
Miossens-Lanusse,2.59
Daugnague,2.27
Bouis,0.31
Lartigue,6.43
Lartigue,6.45
Maupertuis,4.36
Maupertuis,4.47
Anguilcourt-le-Sart,6.38
Le Tourneur,4.53
Le Tourneur,4.53
Notre-Dame-de-Cenilly,4.67
Notre-Dame-de-Cenilly,4.63
Le Ménil-Geru,1.75
Servières,-0.93
Bures,4.62
Bures,4.57
Le Grand Léger,-4.58
Rochefourchat,-1.35
Rochefourchat,-1.27
Saint-Avit,-5.01
Saint-Avit,-5.01
Effiat,-1.07
Effiat,-1.08
Arrondissement de Rennes,3.34
Guipel,4.02
Guipel,4.02
Saint-Barthélemy-de-Bellegarde,2.83
Saint-Barthélemy-de-Bellegarde,2.89
Tourtoirac,4.16
Tourtoirac,4.52
Le Fleix,2.53
Le Fleix,2.53
Bouzarat,-3.74
La Perrière,4.99
La Perrière,4.81
Blismes,0.61
Blismes,0.69
Autrans,-4.0
Autrans,-3.62
Saint-Geours-de-Maremne,5.16
Saint-Geours-de-Maremne,5.08
Maylis,2.56
Maylis,2.42
Vaux,-0.28
La Jemaye-Ponteyraud,3.66
La Jemaye,3.66
Narrosse,3.3
Narrosse,3.48
Sainte-Colombe-en-Auxois,-2.28
Sainte-Colombe-en-Auxois,-2.36
Préchac,6.8
Préchac,6.72
Le Perron,4.68
Le Perron,4.6
Planches,1.43
Planches,1.48
Martigny-sur-l'Ante,4.12
Martigny-sur-l'Ante,4.0
Ogenne-Camptort,2.39
Ogenne-Camptort,2.39
Lichos,3.05
Lichos,3.01
Souraïde,6.74
Souraïde,6.9
Sedzère,2.0
Sedzère,2.0
Ispoure,5.28
Ispoure,5.25
Sévignacq-Meyracq,1.28
Sévignacq-Meyracq,1.28
Asson,2.1
Asson,2.1
Beuvrigny,4.65
Beuvrigny,4.49
La Cellette,-3.92
La Cellette,-3.58
La Cité,-3.18
Isserpent,-0.44
Isserpent,-0.44
Artige,-3.74
Le Quartier,-3.96
Le Quartier,-3.84
Coimères,7.14
Coimères,7.18
Les Poligrannes,3.26
Queyrac,3.64
Queyrac,3.65
Cesset,-0.87
Cesset,-0.74
Fournols,-5.43
Fournols,-5.4
La Chaux,-2.57
Saint-Paulien,-2.62
Saint-Paulien,-2.78
Saint-Michel-de-Rieufret,3.93
Saint-Michel-de-Rieufret,3.88
Lugasson,4.79
Lugasson,4.64
Sauveterre-de-Guyenne,5.65
Sauveterre-de-Guyenne,5.81
Bourdoux,3.66
Paleyrac,2.08
Le Fresne-Camilly,5.12
Le Fresne-Camilly,5.09
Gonneville-sur-Mer,5.14
Gonneville-sur-Mer,5.17
Châteauvieux,3.75
Châteauvieux,3.75
Pont-Aven,6.19
Pont-Aven,6.19
Saint-Saury,1.66
Saint-Saury,1.55
Ruch,4.37
Ruch,4.16
Samadet,2.33
Samadet,2.35
Villechien,6.01
Villechien,5.94
Sottevast,8.49
Sottevast,8.59
Rauville-la-Bigot,8.18
Rauville-la-Bigot,8.15
La Roux,-1.69
Virenne,-5.98
Champsiaux,-2.27
Bournezeau,3.91
Bournezeau,3.91
Pradagé,3.92
Castagnol,2.87
Cretteville,8.79
Cretteville,8.77
Meyrargues,1.19
Meyrargues,1.3
Montreuil-le-Chétif,5.52
Montreuil-le-Chétif,5.47
Loubès-Bernac,3.3
Loubès-Bernac,3.31
Marcillat-en-Combraille,-2.84
Marcillat-en-Combraille,-2.84
Saint-Gatien-des-Bois,4.8
Saint-Gatien-des-Bois,4.8
Trivis,-3.68
Épaignes,4.63
Épaignes,4.63
Davayat,-1.22
Davayat,-1.25
Venas,-1.06
Venas,-1.1
Onnion,-3.96
Onnion,-4.21
Sermentizon,-1.62
Sermentizon,-1.8
Bruailles,-0.84
Hougade,-0.17
Brives-Charensac,-1.37
Brives-Charensac,-1.37
Le Soul,-0.2
Provency,1.58
Provency,1.65
Saint-Martin-de-Fontenay,5.21
Saint-Martin-de-Fontenay,5.25
Liorac-sur-Louyre,2.13
Liorac-sur-Louyre,2.37
Saint-Rémy-sur-Avre,4.85
Saint-Rémy-sur-Avre,4.85
Ducey-Les Chéris,5.4
Ducey,5.3
Arrondissement de Soissons,4.65
Montigny-Lengrain,4.95
Montigny-Lengrain,5.08
Chabreloche,-2.66
Chabreloche,-2.44
Saint-Médard-de-Guizières,4.23
Saint-Médard-de-Guizières,4.23
Condé-sur-Sarthe,4.38
Condé-sur-Sarthe,4.38
Argancy,3.96
Argancy,3.92
Sainte-Terre,4.16
Sainte-Terre,4.16
Misson,2.53
Misson,2.36
Androns,4.04
Pey,4.88
Pey,4.89
Lion-sur-Mer,5.43
Lion-sur-Mer,5.41
Marbuzet,4.23
Luc-sur-Mer,5.39
Luc-sur-Mer,5.38
Monsempron-Libos,5.38
Monsempron,5.26
Génissac,3.96
Génissac,3.96
Saint-Germain-de-Grave,6.19
Saint-Germain-de-Grave,6.22
Montpon-Ménestérol,2.98
Montpon-Ménestérol,2.98
Putot-en-Bessin,5.04
Putot-en-Bessin,5.0
Thurins,0.26
Thurins,0.55
Serres-Castet,2.69
Vielleségure,2.64
Vielleségure,2.64
Arudy,1.59
Arudy,1.73
Trentels,5.39
Trentels,5.37
Pellery,5.18
Pérols,6.52
Pérols,6.52
Le Nizan,7.13
Le Nizan,7.05
Camiers,6.86
Camiers,6.91
Lacaussade,4.93
Lacaussade,4.93
Ivry-la-Bataille,5.26
Ivry-la-Bataille,5.16
Villenave,3.45
Villenave,3.43
Huriel,-1.05
Huriel,-0.9
Monsenoux,-0.57
Bois-le-Roi,4.57
Bois-le-Roi,4.73
Moulis-en-Médoc,3.84
Moulis-en-Médoc,3.85
Talizat,-0.38
Talizat,-0.25
Rongère,-1.43
Saint-Rémy,1.74
Saint-Rémy,1.76
Rimons,6.21
Rimons,6.32
Saint-Romain-le-Puy,-0.06
Saint-Romain-le-Puy,0.04
Camblanes-et-Meynac,3.64
Camblanes,3.39
Gelos,3.01
Gelos,3.01
Cerisy-la-Forêt,4.95
Cerisy-la-Forêt,4.91
La Glacerie,7.88
La Glacerie,7.94
Pugnac,4.19
Pugnac,3.99
Saint-Bérain,-1.86
Saint-Bérain,-1.86
Saint-Antoine-de-Ficalba,4.44
Saint-Antoine-de-Ficalba,4.44
Fay-sur-Lignon,-4.78
Fay-sur-Lignon,-4.87
Camarsac,3.79
Camarsac,3.88
Arronnes,-0.7
Arronnes,-0.65
Montreuil-Bellay,4.92
Montreuil-Bellay,4.87
Bar-sur-Seine,3.49
Bar-sur-Seine,3.69
Avensan,3.78
Avensan,3.76
Cissac-Médoc,4.02
Cissac-Médoc,4.01
Sainte-Anastasie,-0.41
Sainte-Anastasie,0.31
Castillonnès,4.01
Castillonnès,3.92
Vallon-en-Sully,-0.62
Vallon-en-Sully,-0.43
Larchamp,3.86
Larchamp,3.8
Lingreville,7.65
Lingreville,7.62
Douvres-la-Délivrande,5.31
Douvres-la-Délivrande,5.31
Condé-sur-Ifs,5.31
Condé-sur-Ifs,5.31
Vielle-Saint-Girons,5.26
Vielle-Saint-Girons,5.26
L'Hôtellerie,4.46
L'Hôtellerie,4.5
Bonneville-la-Louvet,5.06
Bonneville-la-Louvet,5.2
Mortrée,4.31
Mortrée,4.29
Saint-Planchers,5.32
Saint-Planchers,5.41
Bernières-sur-Mer,5.42
Bernières-sur-Mer,5.41
Villons-les-Buissons,5.05
Villons-les-Buissons,5.04
Fleury-sur-Orne,5.44
Fleury-sur-Orne,5.3
Mandeville-en-Bessin,5.1
Mandeville-en-Bessin,5.08
Brix,8.0
Brix,7.97
Hyds,-2.56
Hyds,-2.56
Tincave,-2.68
Pressignac-Vicq,2.19
Pressignac-Vicq,2.16
Grayan-et-l'Hôpital,2.5
Grayan,2.48
Fierville-Bray,5.33
Fierville-Bray,5.25
Tardets-Sorholus,2.13
Tardets,2.64
Lorlanges,-2.51
Lorlanges,-2.73
Sainte-Livrade-sur-Lot,5.83
Sainte-Livrade-sur-Lot,5.92
Saint-Bonnet-de-Salers,0.27
Saint-Bonnet-de-Salers,0.27
Robehomme,5.48
Longlaville,3.64
Longlaville,3.59
Saint-Nicolas-de-la-Balerme,5.36
Saint-Nicolas-de-la-Balerme,5.35
Pazayac,3.38
Pazayac,3.52
Saint-Sylvestre-Pragoulin,-0.73
Pragoulin,-0.75
Samonac,4.02
Samonac,3.9
Les Isserts,-4.36
Birac,7.32
Birac,7.35
Niederhaslach,2.47
Niederhaslach,2.47
Saint-Germain-du-Puy,1.15
Saint-Germain-du-Puy,1.15
Clinchamps-sur-Orne,5.05
Clinchamps-sur-Orne,5.1
Vimont,5.4
Vimont,5.43
Valdallière,4.34
Vassy,4.43
La Graverie,4.84
La Graverie,4.88
Fontaine-le-Pin,4.36
Fontaine-le-Pin,4.33
Hérisson,-1.01
Hérisson,-0.61
Laussonne,-3.84
Laussonne,-3.49
Cleyrac,5.62
Cleyrac,5.53
Sigalens,7.34
Sigalens,7.29
Puisseguin,3.24
Puisseguin,3.24
Biscarrosse-Plage,1.03
Tallende,-1.38
Tallende,-1.5
Etsaut,1.38
Etsaut,1.38
Donzacq,3.09
Donzacq,2.75
Artigat,5.61
Artigat,5.74
Martres-sur-Morge,-0.93
Martres-sur-Morge,-0.99
Layrac,4.7
Layrac,4.57
Neuville-près-Sées,1.9
Neuville-près-Sées,1.9
Chadron,-2.76
Chadron,-0.77
Chatuzange-le-Goubet,1.29
Chatuzange-le-Goubet,1.35
Escoville,5.5
Escoville,5.44
Roaillan,6.92
Roaillan,6.95
Occagnes,4.2
Occagnes,4.32
Les Girets,-0.74
Gageac-et-Rouillac,2.82
Gageac-et-Rouillac,0.96
Glaine-Montaigut,-1.53
Glaine-Montaigut,-1.43
Chailloué,4.39
Chailloué,4.34
Bassens,3.64
Bassens,3.81
Pluvigner,5.88
Pluvigner,5.76
Gringaud,2.8
Saint-Ferme,5.24
Saint-Ferme,5.26
Ambierle,-0.52
Ambierle,-0.65
Masparraute,4.33
Masparraute,4.23
Plomodiern,5.52
Saint-Mariens,3.97
Saint-Mariens,3.97
Hostens,2.39
Hostens,2.27
Geloux,2.76
Geloux,2.81
Lencouacq,2.21
Lencouacq,2.23
Sarraziet,2.34
Sarraziet,2.31
Villebadin,3.23
Villebadin,2.84
Arrondissement de Lannion,6.97
Perros-Guirec,7.55
Perros-Guirec,7.26
Ver-sur-Mer,5.23
Ver-sur-Mer,5.22
Louhossoa,6.35
Louhossoa,6.35
Sauveterre-de-Béarn,3.56
Sauveterre-de-Béarn,3.52
Arnos,2.95
Arnos,2.95
Ance Féas,2.6
Féas,2.6
Saint-Castin,2.48
Saint-Castin,2.48
Ossès,5.61
Ossès,5.81
Torigny-les-Villes,4.97
Torigni-sur-Vire,4.95
Le Verdon-sur-Mer,2.34
Le Verdon-sur-Mer,2.36
Le Bugue,3.02
Le Bugue,3.21
Vines,0.16
Paray sous Briailles,0.39
Paray-sous-Briailles,0.4
Broût-Vernet,-0.44
Broût-Vernet,-0.43
Pouxeux,2.04
Pouxeux,2.4
Malintrat,-0.98
Malintrat,-0.99
Glanville,5.28
Glanville,5.1
Soulages,-0.9
Soulages,-0.9
Lurcy-Lévis,0.55
Lurcy-Lévis,0.55
Lavault-Sainte-Anne,-0.36
Lavault-Sainte-Anne,-0.36
Chadeleuf,-1.93
Chadeleuf,-1.8
Tabanac,3.76
Tabanac,3.51
Saint-Pardon-de-Conques,7.65
Saint-Pardon-de-Conques,7.71
Montussan,3.83
Arrondissement de Belley,-1.45
Ambutrix,1.14
Ambutrix,1.05
Mensignac,4.15
Mensignac,4.27
Antonne-et-Trigonant,5.48
Antonne,5.37
Quibou,5.07
Quibou,5.07
Châteauneuf-sur-Charente,2.88
Châteauneuf-sur-Charente,2.88
Colayrac-Saint-Cirq,4.89
Colayrac-Saint-Cirq,4.97
Murat-le-Quaire,-5.62
Murat-le-Quaire,-5.22
Château-Landon,3.21
Château-Landon,3.2
Giou-de-Mamou,1.14
Giou-de-Mamou,1.14
Polminhac,1.2
Polminhac,1.55
Combris,-5.82
Olby,-4.21
Olby,-3.85
Escoussans,5.04
Escoussans,5.08
Sortosville-en-Beaumont,8.27
Sortosville-en-Beaumont,8.26
Leffard,4.13
Leffard,4.11
Secqueville-en-Bessin,5.1
Secqueville-en-Bessin,5.1
Ballot,-4.21
Bromont-Lamothe,-3.72
Bromont-Lamothe,-3.96
Lerm-et-Musset,6.94
Lerm-et-Musset,6.96
Castillon-la-Bataille,3.25
Castillon-la-Bataille,3.25
Baigts-de-Béarn,2.45
Baigts-de-Béarn,2.53
Siorac-en-Périgord,2.39
Siorac-en-Périgord,2.56
Pompiac,4.7
Léogeats,6.18
Léogeats,6.14
Macaye,5.66
Macaye,5.68
Étauliers,4.04
Étauliers,4.06
Saint-Seurin-de-Cadourne,4.39
Saint-Seurin-de-Cadourne,4.34
Saint-Aubin-de-Médoc,3.38
Saint-Aubin-de-Médoc,2.94
Moulins-sur-Ouanne,2.51
Moulins-sur-Ouanne,2.55
Montalieu-Vercieu,1.12
Montalieu,1.11
Clavières,-0.96
Clavières,-0.85
Orcines,-4.16
Orcines,-4.29
Mellecey,1.57
Mellecey,1.58
Asnelles,5.39
Asnelles,5.45
Lauret,2.58
Lauret,2.55
Saint-Ignat,-0.89
Saint-Ignat,-0.85
La Hague,7.76
Beaumont-Hague,7.8
Carneville,8.24
Carneville,8.24
Coulonces,4.81
Coulonces,4.91
Cournols,-3.6
Cournols,-3.97
Ménil-Jean,4.09
Ménil-Jean,4.13
Gajac,7.51
Gajac,7.45
La Leyras,-4.07
Airel,5.44
Airel,5.4
Vanxains,4.09
Vanxains,4.09
Renung,2.61
Renung,2.25
Urgons,2.44
Urgons,2.39
Clarbec,5.25
Clarbec,5.25
Duras,5.45
Duras,4.9
Champs-Romain,5.84
Champs-Romain,5.86
Graye-sur-Mer,5.45
Graye-sur-Mer,5.41
Cénac-et-Saint-Julien,2.65
Cénac,2.72
Cordebugle,4.66
Cordebugle,4.51
Saint-Germain-de-Tallevende-la-Lande-Vaumont,4.24
Saint-Germain-de-Tallevende-la-Lande-Vaumont,4.24
Cosne-d'Allier,-0.93
Cosne-d'Allier,-0.86
La Sauvetat,-5.5
Lafitte-sur-Lot,6.17
Lafitte-sur-Lot,6.38
Varennes-sur-Allier,0.31
Varennes-sur-Allier,0.31
Ceaucé,5.75
Ceaucé,5.75
Villefranche-du-Périgord,2.93
Villefranche-du-Périgord,3.37
Borredon,2.54
Lamontjoie,4.08
Lamontjoie,3.87
