Ville,Temperature
Morbihan,10.12
Arrondissement de Lorient,10.91
Nostang,11.04
Nostang,10.99
Arrondissement de Guebwiller,2.68
Hirtzfelden,2.62
Hirtzfelden,2.61
Finistère,9.53
Arrondissement de Châteaulin,10.61
Ploéven,10.95
Ploéven,10.95
Arrondissement de Troyes,9.88
Bouilly,9.71
Bouilly,9.69
Sarthe,8.22
Arrondissement de Mamers,7.89
Saint-Germain-sur-Sarthe,9.09
Saint-Germain-sur-Sarthe,9.09
Arrondissement de Chartres,8.04
Charonville,8.97
Charonville,8.99
Lorraine Region,4.24
Vosges,5.02
Arrondissement de Neufchâteau,6.0
Villouxel,6.26
Villouxel,6.58
Bonnevaux,9.0
Arrondissement de Bar-sur-Aube,8.79
Brienne-la-Vieille,9.44
Brienne-la-Vieille,9.44
Le Chesnay,8.41
Haute-Marne,8.51
Arrondissement de Saint-Dizier,7.94
Aingoulaincourt,7.64
Aingoulaincourt,7.66
Étréchy,8.88
Étréchy,8.87
Ymeray,8.29
Ymeray,8.17
Seine-et-Marne,9.05
Arrondissement de Melun,9.2
Fontenailles,9.13
Moselle,4.57
Arrondissement de Sarrebourg-Château-Salins,3.68
Walscheid,2.75
Walscheid,2.73
Arrondissement de Palaiseau,9.01
Savigny-sur-Orge,9.12
Savigny-sur-Orge,9.07
Paris,9.0
Paris,9.03
Paris 14,8.9
Petit-Montrouge,8.87
Upper Normandy Region,8.42
Arrondissement de Bernay,7.99
La Roussière,7.55
La Roussière,8.09
Yvelines,8.56
Arrondissement de Mantes-la-Jolie,8.6
Mantes-la-Jolie,8.53
Mantes-la-Jolie,8.53
Marne,8.6
Arrondissement de Châlons-en-Champagne,8.52
Les Grandes-Loges,8.63
Les Grandes-Loges,8.65
Arrondissement de Sarreguemines,3.29
Obergailbach,3.65
Obergailbach,3.65
Meuse,5.28
Arrondissement de Verdun,5.47
Belleray,5.37
Belleray,5.34
Les Andelys,8.44
Amfreville-les-Champs,8.07
Amfreville-les-Champs,7.79
Arrondissement de Thionville,4.5
Thionville,5.31
Thionville,5.31
Ardennes,8.69
Arrondissement de Rethel,9.35
Perthes,9.13
Perthes,9.13
Seine-Maritime,8.09
Région Picardie,5.24
Pouilly-sur-Meuse,5.7
Pouilly-sur-Meuse,6.19
Arrondissement de Clermont,6.84
Gannes,6.51
Gannes,6.48
Nord-Pas-de-Calais Region,7.06
North,6.08
Arrondissement de Cambrai,6.0
Gonnelieu,5.68
Gonnelieu,5.54
Pas-de-Calais,6.31
Havrincourt,5.73
Havrincourt,5.73
Quiévy,6.0
Quiévy,6.12
Cambrai,6.31
Cambrai,6.31
Arrondissement de Valenciennes,6.76
Bouchain,6.76
Bouchain,6.77
Boussois,5.33
Boussois,5.33
Abscon,6.7
Abscon,6.7
Saint-Léger,6.68
Arrondissement de Lille,6.96
Annoeullin,7.23
Annoeullin,7.21
Arrondissement de Dunkerque,7.12
Dunkerque,7.05
Dunkirk,7.1
Ariège,10.65
L'Hospitalet-près-l'Andorre,5.6
Marsac-sur-l'Isle,10.49
Marsac-sur-lIsle,10.54
Bois-d'Amont,-1.83
Bois-d'Amont,-0.34
Saint-Jean-d'Abbetot,8.66
Aude,10.05
Ferrals-les-Corbières,10.85
Marseille 04,15.16
Bayonne,13.12
Masseube,11.42
Saint-Gilles,11.16
Soual,12.97
Sarrant,12.32
Surtainville,8.81
Arrondissement d'Alès,9.32
Cholonge,-0.61
Digne-les-Bains,10.07
Castelsagrat,12.08
Arrondissement d'Albi,13.58
Arrondissement d'Avignon,10.4
Morcenx-la-Nouvelle,11.74
Yolet,14.05
Aveyron,15.92
Ardèche,5.17
Aubenas,6.24
Isère,2.03
Périgueux,10.19
Fongrave,13.36
Apprieu,2.91
Denicé,2.39
Ain,1.35
Saint-Genis-Pouilly,3.86
Thonon-les-Bains,2.57
Château-des-Prés,0.13
Frontenaud,2.44
Sancerre,5.96
Pontarlier,0.51
Gevry,3.53
Indre,6.01
Mouliherne,8.65
Indre and Loire,6.73
Exincourt,3.39
Vesoul,4.44
Cote d'Or,4.2
Sincey-lès-Rouvray,5.82
Arrondissement d'Altkirch,2.17
Quiberon,9.84
Plomodiern,10.61
Aube,9.9
Troyes,9.94
Eure-et-Loir,8.6
Saint-Dizier,8.9
Arrondissement d'Étampes,8.85
Dabo,2.02
Montmurat,17.59
Paris 20,8.59
Eure,7.89
Saint-Pierre-du-Bosguérard,8.23
Fontenay-Mauvoisin,7.81
Tracros,-3.95
Verdun,5.36
Igoville,8.71
Rethel,9.66
Aisne,9.17
Oise,7.03
Pronleroy,7.36
Arrondissement d'Abbeville,7.06
Arrondissement d'Arras,6.2
Montgon,-1.64
Condé-sur-l'Escaut,6.87
Arrondissement d'Avesnes-sur-Helpe,5.05
Aubière,-0.41
Arrondissement de Nogent-le-Rotrou,8.6
Hésingue,3.29
Lucé,7.93
Sèchecôte,8.67
Ille-et-Vilaine,10.49
Arrondissement d'Arles,12.45
Lamanon,12.89
Lamanon,12.96
Arrondissement de Saint-Germain-en-Laye,8.49
Saint-Germain-en-Laye,8.38
Saint-Germain-en-Laye,8.38
Veyrines-de-Domme,10.85
Veyrines-de-Domme,10.85
Loire-Atlantique,9.24
Saint-Sébastien,9.64
Saint-Sandoux,-1.76
Arrondissement d'Épernay,8.5
Rieux,8.77
Rieux,8.77
Loir-et-Cher,7.33
Arrondissement de Nantes,8.84
Machecoul-Saint-Même,9.19
Machecoul,9.2
Orange,10.74
Orange,10.66
Seine-Saint-Denis,8.88
Arrondissement de Bobigny,8.87
Rosny-sous-Bois,8.72
Savoy,0.88
Arrondissement d'Aubusson,5.97
Flayat,-2.7
Flayat,-2.84
Hérault,11.2
Arrondissement of Montpellier,10.84
Mèze,11.77
Mèze,11.77
Côtes-d'Armor,8.2
Arrondissement de Saint-Brieuc,7.88
Plérin,8.26
Gironde,13.37
Caudéran,13.82
Hauts-de-Seine,8.19
Arrondissement de Boulogne-Billancourt,9.01
Issy-les-Moulineaux,9.01
Issy-les-Moulineaux,8.86
Sarreguemines,4.2
Arrondissement de Metz-Campagne,4.74
Courcelles-Chaussy,4.43
Courcelles-Chaussy,4.71
Arrondissement de Dreux,7.77
Boncourt,8.3
Boncourt,8.38
Lower Normandy,7.8
Manche,7.67
Arrondissement de Coutances,8.64
Brainville,8.43
Brainville,8.49
Saulx-les-Chartreux,8.86
Saulx-les-Chartreux,8.9
Montjay,8.27
Val-de-Marne,9.12
La Maltournée,9.05
Dreux,8.26
Dreux,8.26
Mantarville,8.13
Saint-Germain-de-la-Grange,8.23
Glozel,-0.68
Ferrals-les-Corbières,10.85
Altenbach,-1.05
Arrondissement de Rouen,8.42
Le Mesnil-Esnard,8.41
Le Mesnil-Esnard,8.35
Douzens,10.78
Douzens,10.78
Château-des-Prés,0.17
Bunanges,-3.14
Arrondissement d'Évreux,8.08
Épégard,7.97
Épégard,8.0
Arrondissement d'Avranches,9.27
Saint-Jean-de-la-Haize,10.3
Saint-Jean-de-la-Haize,10.27
Pouillon,12.7
Sincey-lès-Rouvray,5.82
Nieppe,7.26
Nieppe,7.25
Fourmies,4.54
Fourmies,4.6
Corny-sur-Moselle,5.02
Corny-sur-Moselle,5.32
Fontenay-Mauvoisin,7.9
Arrondissement de Langon,13.78
Origne,13.82
Origne,13.86
Poitou-Charentes Region,8.4
Arrondissement de Toulouse,14.15
Sainte-Livrade,13.66
Sainte-Livrade,13.6
Changé,8.3
Arrondissement de Meaux,8.29
Le Plessis-Placy,8.41
Le Plessis-Placy,8.42
Saint-Pierre-du-Bosguérard,8.17
Montaigut-sur-Save,13.79
Vienne,5.02
Arrondissement de Montmorillon,4.94
Saint-Maurice-la-Clouère,5.1
Saint-Maurice-la-Clouère,5.1
Gif-sur-Yvette,8.86
Gif-sur-Yvette,8.32
Alpes-Maritimes,8.8
Arrondissement de Grasse,6.48
Saint-Vallier-de-Thiey,9.55
Saint-Vallier-de-Thiey,9.7
Armentières,7.24
Armentières,7.25
Arrondissement de Chambéry,4.02
Cessens,1.43
Cessens,1.43
Arrondissement de Chinon,6.63
Mazières-de-Touraine,6.87
Mazières-de-Touraine,6.85
Les Quatre Chemins,14.19
Allennes-les-Marais,7.21
Arrondissement de Corte,12.51
Penta-di-Casinca,12.49
Penta-di-Casinca,12.45
Paris 20 Ménilmontant,8.56
La Favrière,8.86
Arrondissement de Bordeaux,13.99
Bordeaux,13.8
Bordeaux,13.76
Arrondissement de Thann-Guebwiller,1.34
Cernay,2.11
Fabregas,14.6
Grand Peugny,9.59
Haute-Vienne,11.69
Arrondissement de Limoges,11.36
Nexon,11.46
Lormont,13.4
Bacalan,13.79
Bas-Rhin,3.83
Arrondissement de Molsheim,1.53
Dahlenheim,3.47
Dahlenheim,3.28
Arrondissement de Draguignan,13.83
Montauroux,12.19
Montauroux,11.72
Cantal,12.14
Belguiral,15.95
Arrondissement de Saint-Nazaire,9.76
Les Moutiers-en-Retz,9.44
Les Moutiers-en-Retz,9.44
Arrondissement de Redon,10.3
Laillé,9.98
Laillé,9.94
Mouliherne,8.51
Quévert,9.66
La Planche,9.1
Arrondissement d'Évry,8.82
Fontenay-le-Vicomte,8.95
Fontenay-le-Vicomte,8.9
Arrondissement de Marmande,14.26
Puymiclan,14.06
Puymiclan,13.95
Hazebrouck,7.21
Arrondissement de Lyon,0.72
Sain-Bel,2.46
Sain-Bel,2.54
Charente-Maritime,9.45
Arrondissement de Bellac,11.92
Saint-Bonnet-de-Bellac,12.3
Saint-Bonnet-de-Bellac,12.35
Pronleroy,7.41
Saint-Rémy-de-Provence,12.0
Saint-Rémy-de-Provence,12.0
Arrondissement de Poitiers,5.3
Jaunay-Marigny,5.22
Jaunay-Clan,5.34
Villeurbanne,3.79
Arrondissement de Béthune,7.26
Lorgies,7.29
Lorgies,7.3
Arrondissement de Vienne,4.15
Faramans,3.91
Faramans,3.83
Domino,9.38
Barcaggio,13.32
Lozère,5.88
Arrondissement de Florac,9.41
Meyrueis,8.34
Meyrueis,8.33
Plabennec,10.85
Plabennec,10.78
Lyon,3.66
Lyon,3.76
Montpellier,11.24
Montpellier,11.24
Paris 01,8.92
Palais-Royal,8.88
Cestas,14.0
Cestas,13.96
Toulouse,14.07
Toulouse,14.07
Lille,7.14
Lille,7.15
Amiens,6.42
Étampes,8.57
Étampes,8.57
Strasbourg,3.8
Nanterre,8.74
Flers,7.12
Flers,7.14
Arrondissement d'Orléans,8.08
Orléans,8.12
Orléans,8.12
Besançon,4.29
Besançon,4.04
Mérignac,13.83
Mérignac,13.84
Arrondissement de Versailles,8.26
Versailles,8.37
Versailles,8.37
Créteil,8.99
Saint-Denis,8.91
Grenoble,4.94
Hautes-Pyrénées,10.58
Tarbes,15.71
Taden,10.01
Taden,10.01
Arrondissement de Cholet,8.4
Cholet,8.53
Cholet,8.53
Clermont,7.85
Lanrédec,10.79
Arrondissement de Bastia,14.14
Bastia,14.22
Bastia,14.22
Nantes,8.85
Nantes,8.85
Gradignan,14.03
Gradignan,14.0
Rouelles,9.36
Bereult,9.57
Arrondissement d'Angers,8.73
Angers,8.78
Angers,8.78
Larrey,5.26
Talence,13.85
Talence,13.9
Pyrénées-Orientales,3.33
Perpignan,11.35
Meudon,8.61
Meudon,8.48
Caen,8.44
Caen,8.33
Chambéry,4.08
Chambéry,4.08
Arrondissement de Toulon,13.22
Toulon,14.72
Toulon,14.72
Poitiers,5.3
Poitiers,5.3
Pont-de-Claix,4.81
Le Pont-de-Claix,4.82
Mayenne,9.03
Arrondissement de Laval,9.03
Laval,9.31
Laval,9.31
Arrondissement de Saint-Malo,10.04
Saint-Malo,10.17
St-Malo,10.17
Redon,10.15
Redon,9.79
Rânes,6.86
Rânes,6.86
Jouy-en-Josas,8.46
Jouy-en-Josas,8.21
Val d'Oise,8.3
Arrondissement de Pontoise,8.43
Pontoise,8.56
Pontoise,8.57
Brie-Comte-Robert,8.83
Arrondissement de Reims,8.8
Reims,9.03
Gamilly,8.37
La Rochelle,9.83
La Rochelle,9.83
Arrondissement de Vannes,10.2
Ploërmel,10.08
Ploërmel,9.99
Saint-Nazaire,9.68
Saint-Nazaire,9.68
Mulhouse,2.71
Mulhouse,2.71
Loos,7.16
Argentan,7.4
Roanne,3.11
Marmande,14.26
Marmande,14.26
Limoges,11.9
Limoges,11.8
Bayonne,13.12
Landerneau,11.18
Azur,12.61
Azur,12.61
Arrondissement de Blois,7.35
Blois,7.35
Blois,7.35
Arrondissement d'Alençon,5.78
Alençon,7.76
Alençon,7.76
Arrondissement de Colmar-Ribeauvillé,1.18
Colmar,2.91
Colmar,2.91
Beauvais,7.17
Beauvais,7.17
Roubaix,7.07
Roubaix,7.06
Ceyrat,-1.41
Ceyrat,-1.65
Arrondissement de Sarcelles,8.74
Montmorency,8.29
Montmorency,8.62
Fontainebleau,8.94
Montreuil,8.72
Saint-Brieuc,8.23
Arrondissement de Bayeux,7.21
Livry,6.26
Livry,6.4
Colombières,7.42
Colombières,7.39
Avignon,10.83
Avignon,10.76
Podensac,13.75
Podensac,13.73
Hudimesnil,9.51
Hudimesnil,9.6
Arrondissement de Thiers,0.18
Thiers,-2.23
Thiers,-2.23
Fournier,-4.15
Lafarge,11.26
Ivry-sur-Seine,9.04
Ivry-sur-Seine,9.04
Nevers,8.29
Nevers,8.3
Arrondissement de Carpentras,9.03
Monteux,10.81
Monteux,11.28
Équeurdreville-Hainneville,8.0
Cité Sellier,8.04
Arrondissement de Chalon-sur-Saône,2.96
Saint-Vallier,3.85
Saint-Vallier,3.61
Drancy,8.79
Drancy,8.79
Rambouillet,8.08
Saint-Jacques,9.15
Troyes,9.93
Yonne,9.9
Arrondissement d'Auxerre,6.18
Auxerre,6.46
Auxerre,7.02
Arrondissement de Lens,7.12
Avion,6.95
Avion,7.05
Arrondissement de Libourne,12.85
Libourne,13.14
Libourne,13.14
Arrondissement de Fougères-Vitré,9.58
Fougères,9.21
Fougères,9.21
Saran,8.1
Saran,8.08
Arrondissement de Châteauroux,5.96
Châteauroux,6.07
Châteauroux,6.07
Crouttes,7.92
Crouttes,7.68
Verdun,5.36
Eysines,13.62
Eysines,13.6
Bourdelles,13.21
Bourdelles,13.2
Fréjus,13.79
Fréjus,13.79
Thonon-les-Bains,2.43
Yèvres,8.02
Lessay,8.69
Lessay,8.68
Ponts,10.35
Ponts,10.33
Avon,8.85
Avon,8.85
Saverne,3.54
Arrondissement de La Flèche,8.68
La Flèche,8.68
La Flèche,8.68
Épernay,9.02
Épernay,9.02
Arrondissement d'Aurillac,11.6
Aurillac,14.49
Aurillac,12.72
Agen,12.56
Agen,12.56
Corenc,4.07
Corenc,4.53
Charente,9.52
Arrondissement d'Angoulême,9.7
Angoulême,9.3
Angoulême,9.3
Chablis,6.4
Chablis,6.36
Léon,12.29
Léon,12.28
Mathieu,7.21
Mathieu,7.22
Arrondissement d'Arcachon,14.03
Arès,14.16
Arès,14.16
Arrondissement d'Aix-en-Provence,13.67
Meyreuil,13.36
Meyreuil,13.18
Arrondissement de Beaune,2.77
Beaune,4.73
Beaune,4.73
Saint-Médard-d'Eyrans,13.92
Saint-Médard-d'Eyrans,13.92
Blanquefort,13.42
Blanquefort,13.43
Canéjan,13.96
Canéjan,13.93
Le Fourat,12.35
Pierrepont,6.06
Pierrepont,6.13
Pardies-Piétat,14.63
Pardies-Piétat,14.63
Lormont,13.1
Arrondissement de Quimper,11.38
Quimper,11.18
Quimper,11.31
Courbebaisse,10.3
Lescar,13.67
Lescar,13.67
Les Pampoux,8.95
Beauchamps,9.57
Beauchamps,9.69
Fontaine-Étoupefour,7.27
Fontaine-Étoupefour,7.16
Frontignan,11.47
Frontignan,11.49
Arrondissement de Pithiviers,7.96
Le Malesherbois,8.53
Malesherbes,8.32
Saint-Lô,7.1
Tessy-Bocage,6.94
Tessy-sur-Vire,7.04
Arrondissement de Bergerac,13.12
Bergerac,13.12
Bergerac,13.12
Glos-la-Ferrière,7.28
Glos-la-Ferrière,7.31
Arrondissement de Riom,-3.64
Chappes,0.07
Chappes,0.06
Joubert,-1.72
Pontarlier,0.33
Digne-les-Bains,10.14
Meurthe et Moselle,5.25
Arrondissement de Lunéville,4.34
Lunéville,4.7
Haute-Loire,-1.67
La Fresnaye-au-Sauvage,6.19
La Fresnaye-au-Sauvage,6.14
Albi,13.55
Albi,13.42
Arrondissement de Forcalquier,5.86
Manosque,11.87
Manosque,12.02
Charleville-Mézières,9.07
Charleville-Mézières,9.07
Guérande,9.41
Arrondissement de Vire,6.66
Vire Normandie,6.31
Vire,6.31
Sète,10.65
Sète,11.43
Arrondissement de Senlis,8.32
Nogent-sur-Oise,8.56
Nogent-sur-Oise,8.55
Scionzier,1.31
Scionzier,3.33
Saint-Lô,7.1
Saint-Lô,7.24
Les Cavailles,13.51
La Bégonie,12.1
Latresne,13.52
Latresne,13.42
Ascain,13.12
Ascain,13.18
Cellule,-0.07
Cellule,-0.05
Vesoul,3.46
Aix-en-Provence,13.36
Aix-en-Provence,13.49
Arrondissement de Montreuil,6.52
Étaples,6.91
Étaples,6.98
Venelles,12.35
Venelles,12.36
Arrondissement de Brignoles,12.18
Brignoles,12.18
Brignoles,12.18
Castets,11.75
Castets,11.73
Biarritz,13.1
Biarritz,12.93
Arrondissement de Cherbourg,7.41
Sotteville,8.01
Arrondissement d'Oloron-Sainte-Marie,11.81
Accous,11.96
Accous,11.96
Arrondissement d'Istres,13.69
Istres,13.84
Istres,13.84
Quimperlé,10.53
Quimperlé,10.53
Arrondissement de Mâcon,3.59
Cluny,3.66
Cluny,3.67
Seyssins,4.27
Seyssins,3.69
Billère,14.07
Billère,14.07
Morzine,-0.31
Morzine,-0.31
Arrondissement de Rochefort,9.29
Rochefort,9.36
Rochefort,9.36
Labeyrie,11.92
Labeyrie,11.92
Bains,4.79
Bains,4.7
Lacapelle-Viescamp,13.03
Lacapelle-Viescamp,13.22
Porcheville,8.59
Porcheville,8.55
Arrondissement d'Issoire,-3.7
Coudes,-0.37
Coudes,-0.25
Arrondissement de Chaumont,7.73
Chaumont,7.98
Chaumont,7.98
Arrondissement de Vichy,2.36
Cusset,0.58
Cusset,0.53
Vichy,0.64
Vichy,0.65
Morlaàs,13.71
Morlaàs,13.71
Argences,8.22
Argences,8.13
Oloron-Sainte-Marie,13.43
Oloron-Sainte-Marie,13.43
La Villedieu,3.56
Arrondissement de Nérac,11.58
Lavardac,12.15
Lavardac,12.09
Veigné,6.55
Veigné,6.52
Périgueux,10.24
Arrondissement de Lesparre-Médoc,11.8
Margaux-Cantenac,13.17
Margaux,13.13
Arrondissement de Privas,6.29
Privas,5.55
Privas,5.55
Saint-Genès-Champespe,-4.51
Saint-Genès-Champespe,-4.43
Arrondissement de Pontivy,9.95
Plumelec,9.12
Plumelec,9.07
Saint-Gilles,10.77
Arrondissement de Montluçon,3.25
Montluçon,4.26
Montluçon,4.26
Scientrier,3.1
Scientrier,3.1
Arrondissement de Brioude,8.31
Brioude,-0.64
Brioude,-0.64
Cinq-Cantons,12.83
Morcenx,11.45
Guinot,12.9
Carmaux,13.27
Carmaux,13.28
La Souys,13.56
Arrondissement de Villeneuve-sur-Lot,11.48
Fumel,11.92
Fumel,11.92
Hors,-3.91
Thyez,3.04
Thyez,3.04
Idron,14.1
Idron,14.1
Saint-Côme-de-Fresné,7.36
Saint-Côme-de-Fresné,7.35
Mamers,7.78
Génis,11.29
Génis,11.2
Aulanys,-2.01
Pierrelaye,8.53
Pierrelaye,8.54
Vence,12.24
Vence,12.0
Andrézieux-Bouthéon,1.13
Parentis-en-Born,13.18
Parentis-en-Born,13.2
Les Faiteaux,3.01
Arrondissement de Mauriac,13.5
Arches,13.9
Arches,13.9
La Teste-de-Buch,14.12
La Teste-de-Buch,14.12
Bégadan,11.22
Bégadan,11.11
Draguignan,13.06
Draguignan,13.06
La Canéda,11.11
Arrondissement d'Ambert,-4.34
Dore-l'Église,-0.34
Dore-l'Église,-0.38
Bègles,13.74
Bègles,13.74
Grainville-Langannerie,6.94
Grainville-Langannerie,6.92
Vieux,7.19
Vieux,7.15
Jurançon,14.05
Jurançon,14.05
Pithiviers,7.95
Pithiviers,7.96
Lair,-4.71
Soulier,-4.0
Elbeuf,8.25
Elbeuf,8.73
Condé-sur-l'Escaut,6.8
Tayac,12.14
Tayac,12.25
Arrondissement de Bagnères-de-Bigorre,8.91
Bagnères-de-Bigorre,14.73
Bagnères-de-Bigorre,14.73
Cresserons,7.36
Cresserons,7.33
Néris-les-Bains,-0.49
Néris-les-Bains,-0.25
Capbreton,12.76
Capbreton,12.72
Cantenac,13.18
Cantenac,13.18
Anceins,7.36
Anceins,7.51
Lestrem,7.35
Lestrem,7.34
Langeais,6.65
Langeais,6.78
Bassussarry,13.06
Bassussarry,12.75
Cabestany,11.42
Cabestany,11.42
Arrondissement de Moulins,2.26
Moulins,4.88
Moulins,4.88
Labenne,12.73
Arrondissement d'Yssingeaux,-1.34
Aurec-sur-Loire,0.62
Aurec-sur-Loire,0.68
Villeneuve-sur-Lot,12.1
Villeneuve-sur-Lot,12.09
Carentoir,9.48
Carentoir,9.48
Longjumeau,8.76
Longjumeau,8.81
Tresses,13.02
Courcouronnes,8.61
Courcouronnes,8.63
Damigny,7.68
Damigny,7.71
Mortain-Bocage,5.47
Mortain,5.99
Bellerive-sur-Allier,0.44
Bellerive-sur-Allier,0.51
Arrondissement de Lisieux,8.87
Honfleur,9.41
Honfleur,9.48
Saint-Vincent-de-Pertignas,12.24
Saint-Vincent-de-Pertignas,12.14
Vimoutiers,8.45
Vimoutiers,8.45
Les Croix Chemins,7.69
Orbec,8.31
Orbec,8.13
Mouguerre,12.38
Mouguerre,12.38
Les Sarraix,-2.18
Arrondissement d'Albertville,-2.05
Grésy-sur-Isère,4.81
Grésy-sur-Isère,4.84
Beautiran,13.85
Beautiran,13.84
Martignas-sur-Jalle,13.95
Martignas-sur-Jalle,13.97
Houlgate,8.98
Houlgate,9.26
Barrat,10.48
Arrondissement de Mortagne-au-Perche,7.77
La Madeleine-Bouvet,8.24
La Madeleine-Bouvet,8.19
Bost,1.38
Bost,1.3
Arrondissement d'Annecy,2.37
Metz-Tessy,3.18
Metz-Tessy,3.17
Vendée,8.01
Arrondissement de La Roche-sur-Yon,8.1
Rocheservière,8.51
Rocheservière,8.56
Origny-le-Roux,7.98
Origny-le-Roux,8.03
Arrondissement de Torcy,8.62
Villeparisis,8.73
Villeparisis,8.71
Ferdrupt,1.79
Ferdrupt,1.78
Pouzas,6.14
Arrondissement de Châteaubriant,8.45
Châteaubriant,9.42
Châteaubriant,9.42
Ahetze,12.9
Ahetze,13.07
Nérac,12.02
Nérac,12.02
Siran,12.4
Siran,12.5
Rossignol,9.91
Champcevinel,10.33
Champcevinel,10.28
Tarascon,10.77
Tarascon,10.77
Ploufragan,7.55
Ploufragan,7.44
Montardon,13.65
Montardon,13.65
Arrondissement de Vendôme,6.87
Vendôme,7.21
Vendôme,7.21
Démouville,8.06
Démouville,8.09
Tagon,14.14
Arrondissement de Pamiers,10.74
Pamiers,11.6
Pamiers,11.6
Macey,10.13
Macey,10.09
Arcangues,12.71
Arcangues,12.88
Baurech,13.81
Baurech,13.62
Solférino,11.45
Solférino,11.43
Baudre,7.16
Baudre,7.12
Ychoux,12.72
Ychoux,12.63
Arrondissement de Montargis,7.62
Montargis,7.81
Montargis,7.71
Gonneville-sur-Merville,8.71
Caumont-sur-Orne,6.74
Caumont-sur-Orne,7.19
Beaufour-Druval,8.42
Beaufour,8.42
Boulazac Isle Manoire,11.11
Boulazac,10.72
Aubenas,6.13
Soucheix,10.86
Arrondissement de Toul,5.42
Toul,5.68
Toul,5.68
Le Haillan,13.7
Le Haillan,13.69
Comines,7.18
Comines,7.18
Feignies,5.34
Feignies,5.3
Loupiac,13.6
Gourmalon,9.15
Trélissac,11.01
Trélissac,11.0
Montgolfier,-2.52
Gardonne,13.09
Gardonne,13.09
Fauguerolles,12.51
Fauguerolles,12.5
Arrondissement de Saint-Dié-des-Vosges,2.35
Gérardmer,-0.13
Gérardmer,0.64
Agneaux,7.35
Agneaux,7.23
Louvières,7.2
Louvières,9.44
Boucau,12.7
Boucau,12.51
Gratot,8.32
Gratot,8.28
Tonneins,12.34
Tonneins,12.29
Avranches,9.83
Avranches,9.83
Servon,10.27
Servon,10.34
Perrier,-0.9
Perrier,-0.68
Yssingeaux,-2.3
Yssingeaux,-2.3
Blay,7.23
Blay,7.28
Corrèze,11.13
Arrondissement de Brive-la-Gaillarde,11.82
Brive-la-Gaillarde,12.29
Brive-la-Gaillarde,12.29
Tourlaville,7.83
La Mare de Tourlaville,7.8
Chanu,5.68
Chanu,5.66
Mine de Bert,2.28
Monbazillac,12.31
Monbazillac,12.21
Arrondissement du Havre,8.53
Saint-Léonard,8.16
Saint-Léonard,8.04
Cournon-d'Auvergne,0.02
Cournon-d'Auvergne,-0.27
La Masse,0.05
Pordic,7.64
Pordic,7.64
Gaujac,13.19
Gaujac,13.19
Lestiac-sur-Garonne,13.75
Lestiac-sur-Garonne,13.5
Ustaritz,12.96
Ustaritz,12.91
La Batie,-1.41
Mallet,12.21
Chirat-l'Église,-0.25
Chirat-l'Église,-0.56
Querqueville,8.13
Querqueville,8.17
Couzeix,10.45
Couzeix,10.28
Maisons-Laffitte,8.65
Maisons-Laffitte,8.61
Bizanos,14.25
Bizanos,14.25
Cameyrac,12.86
Foix,11.18
Foix,11.2
Arrondissement d'Auch,11.28
Aubiet,12.06
Aubiet,12.07
Arrondissement de Segré,8.73
Segré-en-Anjou Bleu,8.85
Segré,8.85
Biscarrosse,13.79
Biscarrosse,13.72
Riom,-0.01
Riom,-0.01
Saint-Louis,3.36
Saint-Louis,3.34
Seignosse,12.12
Seignosse,12.12
Issac,12.28
Issac,12.28
Le Broc,-0.93
Le Broc,-1.17
Virey,8.98
Virey,8.98
Abrest,0.63
Abrest,0.23
Beaux,-0.66
Beaux,-1.23
Le Clapier,12.88
Montsoult,8.14
Montsoult,8.11
Mimizan,11.99
Mimizan,12.02
Tartas,11.82
Tartas,11.93
Gabarret,11.76
Gabarret,11.77
Bouglon,11.84
Bouglon,11.75
Arrondissement de Blaye,12.2
Berson,12.57
Berson,12.48
Arrondissement de Nice,5.54
Menton,13.1
Menton,13.95
Grands Champs,11.95
Colombelles,7.97
Colombelles,7.95
Socoa,12.83
Cuzorn,12.28
Cuzorn,12.31
Arrondissement de Morlaix,10.97
Landivisiau,11.16
Landivisiau,11.2
Rethel,9.1
Angresse,12.25
Angresse,12.21
Dives-sur-Mer,9.1
Dives-sur-Mer,9.09
Avermes,6.06
Avermes,5.94
Quinquis,10.45
Charbonnet,7.54
Saint-Lambert-sur-Dive,6.88
Saint-Lambert-sur-Dive,6.86
Roquefort,12.14
Roquefort,12.07
Fontaine-Henry,7.27
Fontaine-Henry,7.3
Orion,11.49
Orion,11.28
Commentry,-0.32
Commentry,-0.37
Chalon-sur-Saône,3.16
Chalon-sur-Saône,3.14
Abidos,12.65
Abidos,12.65
Lempdes-sur-Allagnon,-0.74
Lempdes-sur-Allagnon,-0.74
Arrondissement de Commercy,6.55
Commercy,5.85
Commercy,6.08
Commes,7.0
Commes,7.26
Arrondissement de Lons-le-Saunier,1.43
Champagnole,2.12
Champagnole,2.17
Pleudihen-sur-Rance,10.06
Pleudihen-sur-Rance,10.08
La Fauvellière,8.22
Bellengreville,8.08
Bellengreville,8.01
Arrondissement de Saint-Gaudens,11.95
Saint-Mamet,11.12
Saint-Mamet,10.82
Arrondissement de Cosne-Cours-sur-Loire,6.11
La Charité-sur-Loire,6.44
La Charité-sur-Loire,6.44
Sauvagnon,13.38
Sauvagnon,13.38
Douzains,12.79
Douzains,12.51
Bidart,12.99
Bidart,13.01
Cambo-les-Bains,12.86
Cambo-les-Bains,12.56
Plougoulm,11.11
